ID,cluster,full_text,FAVORITE_C,QUOTE_C,REPLY_C,RETWEET_C,VIEWS_C
1751891122027184404,10,"C'est une bonne décision de licencier 12 employés de l'#UNRWA sur 13.000 impliquées dans l'attaque terroriste du 7 oct. C'est une décision criminelle et irresponsable de couper les fonds à l'UNRWA qui compte 12.988 innocents et tente de faire survivre 2,3 millions de Gazaouis.",59,1,33,8,3449.0
1751904360110432622,0,@SoisBelge1Fois C est une communication de l UNRWA …,2,0,3,0,245.0
1751914514918834193,0,"@SoisBelge1Fois Ce n’est pas la seule communication de l’ONU. À part ça , n hésitez pas à lire la suite de la phrase ( qui est le message du tweet )",1,0,2,0,117.0
1751924510444454094,0,"Aan de commentaren te zien, is het nodig om te verduidelijken dat een klimaatbeleid ook in het belang van de boeren is. Want droogtes en overstromingen treffen de landbouw hard. Geen landbouw zonder robuuste natuur en een leefbaar klimaat.",85,10,197,16,17422.0
1751900528877904175,0,Wat als ... dit een klimaatactie was geweest? https://t.co/LZt0hk4cgP,447,20,330,52,75980.0
1752239184863969514,0,@henk_90 Oké Henk,0,0,1,0,203.0
1751922887462625431,0,@fd62626 Varkensvlees exporteren naar China is goed voor het klimaat volgens u?,27,1,58,0,3318.0
1751901318610899386,4,"@apodekat @cdenv Zo grof de manier waarop u spreekt over vrouwen die een abortus ondergaan. Je moet een vrouw niet reduceren tot een ""mama in spe"". Vrouwen met een kinderwens zijn mama's in spe, en veel vrouwen die een abortus krijgen hebben al kinderen. Laat vrouwen zelf beslissen.",39,0,2,0,1100.0
1751948336725156041,0,@YvienneVDBerghe Ik zal uw commentaar onthouden de volgende keer dat vakbonden acties doen.,13,0,14,0,2050.0
1752252408028184616,0,"Le combat continue pour la transparence. Appel de 200 personnalités pour la publication du rapport de la Commission sur le passé colonial. @Benoitbp59 un peu de courage. Même si vous n'aimez pas ce qu'il y a dans ce rapport, c'est votre devoir de député. https://t.co/NfVJFSFmnA",29,4,24,8,5372.0
1752331001508868432,9,23 novembre 2021.Une date fatidique.On aurait pu agir pour l'agriculture.Le choix a été porté sur le capital Il est encore possible d'agir ! Que la droite accepte (enfin!) De changer de logicielLe modèle ultraliberal tue les travailleurs du solOn ne peut continuer ✊️,6,0,0,0,39.0
1752330094884909563,14,"@saskiabricmont  lutte au quotidien pour les agriculteurs. Contrairement aux larmes de crocodiles de la droite, Saskia dénonce un système qui opprime (coucou le #mercosur) et propose des solutions durables, qui permettent aux agri de vivre de leur métier",3,0,0,0,30.0
1752057450264408539,0,"La mort de la science Voilà ce qu'est la pretendue "" lutte contre le wokisme ""C'est quoi l'étape suivante ? Faire un tas de tout les livres qu'on aime pas car ils remettent en question et y foutre le feu?",1,0,0,0,88.0
1752053725928079825,0,Petit rappel utile 👇,10,0,2,0,395.0
1752624601446646251,0,Door de veto's van bepaalde partijvoorzitters raakt Vivaldi het niet eens over een hervorming van de partijfinanciering. Sommige collega's blijven zich verzetten tegen een besparing. Onbegrijpelijk.,141,9,74,15,36813.0
1752695098201239611,0,"C'est une honte pour notre démocratie. Des millions d'euros gaspillés pour enrichir des entreprises ( et leurs actionnaires)  au détriment du fond, de la nuance, du dialogue, de la politique au sens noble...",18,0,2,8,1880.0
1752603939814474159,10,Israël/ 10 membres du gouvernement ont organisé une conférence pour re-coloniser #Gaza et «  déporter » les Palestiniens. Le déplacement de population est un des éléments du crime génocidaire. Je demande le gel des avoirs et l’interdiction de territoire UE de ces ministres.,29,1,7,10,1337.0
1752229137656234150,0,"Met ⁦@groen⁩ pleitten we al eerder voor een meer volwaardige opleiding voor directeurs. Mooi nieuws dit 👇Directeur katholieke basisschool krijgt eigen opleiding in hogeschool "" https://t.co/9k8yJBZGDS",2,0,1,0,150.0
1752610641179713676,0,"@LakhloufiY Étonnant, pour le groupe Écolo/Groen, l'impunité n'est justement pas une option 😉. Et on a pas attendu le MR pour organiser régulièrement des commissions sur cet enjeu essentiel pour les forestois.e.s., et au-delà des commissions, agir tous les jours sur le terrain.",0,0,2,0,66.0
1752737954064216512,10,"Kamer keurt resolutie Gaza goed, met veroordeling disproportionele militaire reactie Israël.Maar ook oproep vrijlaten gijzelaars, en pleidooi direct staakt-het-vuren.Opnieuw een scherpe, heldere positie vanuit 🇧🇪. Laat alle politieke druk helpen om het bloedbad te stoppen.",52,3,90,12,7272.0
1752598399986069615,10,"Door de Israëlische massamoord in Gaza zouden we het bijna vergeten, maar dit is dagelijkse kost op de Westbank. Bekijk het filmpje👇⏯️ Eigenlijk moet een VN-macht geïnstalleerd worden. Zodat het machtsmisbruik stopt.",21,1,54,8,6770.0
1752367254165918017,10,"België moet ervoor zorgen dat geen wapens in Israël terechtkomen. Maar omdat de bevoegdheden elkaar doorkruisen, is leiderschap nodig.🟢 @groen vraagt dat de federale regering de handschoen opneemt en snel alle betrokken niveaus rond de tafel brengt. https://t.co/brDDqqDEBa",59,7,125,9,7709.0
1752628673260196131,0,"Door een hervorming van de partijfinanciering te saboteren voeren MR en PS mee campagne voor de extremen. @GLBouchez wil op alles en iedereen besparen, behalve op zichzelf.",108,7,71,18,21588.0
1752746788212117973,0,"@ManuPointCom Dans votre chef, j'imagine que devenir bilingue, voire trilingue, n'est pas important. Pour moi, oui, et si l'enseignement néerlandophone peut y aider, pourquoi pas.",1,0,2,0,70.0
1752672948559712677,0,"En prenant ce constat de manière positive, cela signifie que 30% des jeunes Bruxellois.e.s seront demain de très bon bilingues. C'est plutôt réjouissant... #multilinguisme #fédéralisme 🤝🇧🇪https://t.co/G02U8kwkL9",23,8,48,1,6238.0
1752699621510697006,0,"@avocatbxl @GuiHachez Que des jeunes Bruxellois.e.s non néerlandophones aillent dans l'enseignement flamand afin de devenir de bons bilingues à l'âge adulte est plutôt positif, oui.",0,0,1,0,76.0
1751945816246288755,0,"@francois_cp Quand votre partenaire de majorité fait liste commune avec le principal parti d'opposition (avant les élections), ce n'est pas renverser la majorité ? 🤔 Allez, vous le faîtes exprès...",0,0,2,0,46.0
1752782576119337340,0,Fact checking 👇,10,0,8,1,1269.0
1752630476919955876,0,In 2023 vroeger 931 Russische staatsburgers asiel aan in ons land. In 2022 waren dat er 725. Vooral dienstweigeraars en opposanten van het regime. De behandeling van deze dossiers was opgeschort door het CGVS maar zal vanaf februari worden hernomen. Dat is goed nieuws. (1/2),14,0,4,5,1953.0
1752630478551564756,0,"De reisroute van deze Russische asielzoekers verloopt via Turkije, Bosnië, Kroatië en Slovenië, bleek uit het antwoord van de staatssecretaris vandaag op mijn vraag in de commissie (2/2)",3,0,2,2,1017.0
1753053730226713004,14,"Contrairement à ce que certains à droite laissent croire, le problème des agriculteur·trices n’est pas la protection de la #nature. Que du contraire, c'est leur outil de travail! Ce qu'ils veulent, c'est la fin de la concurrence déloyale. https://t.co/bvViMzTCcV",80,12,65,4,36527.0
1753049531048956056,0,"Hey, Steven Creyelman: je n'ai aucune leçon à recevoir de vous. Ce que je défends à la Chambre, je le fais avec passion et intégrité. Personne ne me dicte mes interventions.",23,0,20,0,4673.0
1753070445807714386,14,"Des prix justes pour que les agriculteurs vivent :ça arrive en 4point pour le ministre @DavidClarinval Les agriculteurs crient leur colère dans la rueEt la droite persistent dans son indécencePour nourrir les marchés, quand la ferme veut nourrir les estomacs#agriculteur",2,0,1,0,59.0
1753070448127139932,9,"à droite, ils marchent sur la tête et ils s’enferment dans un acharnement anti-écologisteDans une obsession de la peur du changementPour maintenir le privilège du capital.C’est une honte. L'agriculture mérite mieux que ça.il faut augmenter les revenus, pas les détruire",1,0,0,0,14.0
1753103396822016447,14,"Landbouwers voelen zich bedrogen. Goedkope beefstukken uit Zuid-Amerika die hier aan dumpingprijzen worden verkocht dankzij MercosurEuropese subsidies voor landbouwgiganten en kruimels voor de kleine boer. Met dank aan cd&amp;v, Open Vld en Vlaams Belang. https://t.co/o72G7gXfLX",7,0,4,1,465.0
1753058916500463703,14,"Onze landbouwers zijn boos. En ik begrijp hen.Politieke partijen als CD&amp;V, Open VLD en Vlaams Belang schuiven hun verantwoordelijkheid door naar EuropaWaar het diezelfde partijen zijn die het Europese landbouwbeleid goedkeurenStop met uitvluchten, neem verantwoordelijkheid https://t.co/4cnSa7s52C",22,1,11,11,1489.0
1753385686399418681,10,"Weet u wat dit is?Een nauwelijks verholen Israëlische aanval op ons land. Wellicht als vergelding voor de heldere keuze van de Vivaldi-regering voor het internationaal recht. Israël duldt geen kritiek.Iedere regering die zichzelf respecteert, reageert. https://t.co/8ifqdYaJUO",370,24,365,73,48502.0
1753370818887729577,10,"Oui, on peut convoquer l'ambassadrice israélienne pour ça. Et on peut aussi l'expulser pour :- La destruction de 70 % des bâtiments à Gaza - Le déplacement de 85 % de la population - La famine ( organisée selon HRW)- Le risque de génocide en cours contre les Palestiniens.",143,8,45,40,21776.0
1753735138142200209,0,"@Bilou152 Jusqu'à preuve du contraire, le Hamas n'a pas une ambassade en Belgique et est déjà sur la liste des organisations terroristes...",4,1,2,0,302.0
1753734943497224318,0,@plustard55 Bha c'est une vraie question que je me pose. Le Qatar ne m'a jamais rien proposé. C'est limite vexant :'( .Peut-être parce que mon parti est le seul à les critiques publiquement ?  Voir nos positions sur la coupe du monde par exemple.,2,0,2,0,188.0
1753735287522332730,10,"@BianchiDaniele8 Le respect du droit international, ici, la-bas et n'importe où. :)",2,1,3,0,198.0
1753937230681223662,8,@NadiaElAbassi @TonPereLaTurlut @HeleneRyckmans @Ecolo « La liberté d’expression » derrière un profil planqué avec zéro courage pour assumer «  son expression » . Et ça vient donner de leçon de débat démocratique. Ne te fatigue pas @NadiaElAbassi  😘,2,0,1,0,31.0
1754449907706949646,14,"Eerlijke kansen voor iedereen. Enkel met @groenDat is:👉 Eerlijk inkomen &amp; waardig werk voor iedereen👉 Eerlijke start vr elk kind👉 Extreemrijken eerlijk belasten👉 Opstaan tegen racismeGroen, dat is samen strijden voor eerlijke, rechtvaardige samenleving voor iedereen 💚 https://t.co/S0mafz3s5a",30,1,57,3,2868.0
1754527846276456933,14,"Le groupe @Ecolo @groen demande au Parlement d'auditionner l'ensemble des acteurs du monde agricole. L'objectif est de comprendre comment garantir un prix ""juste"" aux agriculteurs dans le contexte de concurrence déloyale que nous connaissons. Avec @SLaveleye et @DieterVanBesien",42,5,23,8,4537.0
1754446497892942126,0,« Le MR et Meridiem ne garantissent pas l'exactitude ou l'intention des réponses de l'IA et déclinent toute responsabilité en cas de divulgation de données ou de réponses inexactes ou malveillantes » C'est valable aussi pour les réponses des élus et du Président du MR? #victor,4,0,0,0,331.0
1754170537746497795,0,Journée mondiale contre le cancer. Pensée émue pour ma maman emportée à 59 ans. Pensées aussi pour tou.te.s les malades aujourd'hui qui se battent comme des https://t.co/ZMse5CAnyV.s pour s'en sortir. Et pensée admirative pour celles et ceux qui en ont guéri. #vivelarecherche https://t.co/lh2xh0m8da,5,0,1,0,252.0
1754159101125288359,0,C'est parce que Youssef Handichi croit toujours que le MR est le parti des indépendants ?,10,0,2,0,1005.0
1746104185500664105,0,"Ce matin, @lecho fait un point documenté sur l'emploi en Belgique et dans les Régions. Cela confirme que les déclarations du #MR sur ""le chômage qui continue de baisser à #Bruxelles"" sont fausses. C'est soit de la méconnaissance des dossiers, soit une volonté d'enfumer 👇 https://t.co/LR5I2TQ2gB",16,1,26,4,5266.0
1754774816735854670,0,"@LeisterhDavid @lecho Les chiffres du chômage à Bxl pour janvier 2024 sont de fait en hausse par rapport à janvier 2023, même si cela ne remet pas en cause la tendance des dernières années. C'est dommage et il faut redoubler d'efforts pour inverser cette courbe (formation, accompagnement,...).",0,0,0,0,40.0
1754824987003752621,0,Plutôt que d'avancer reculerPlutôt que d'avoir le courage d'agir fuirQuel mépris pour les travailleurs &amp; travailleuses de la terre Quel mépris pour les générations futures #Pesticides #Europe,12,0,3,0,499.0
1754823697762852985,9,Un glissement manifeste d'une #droite qui se veut de + en + conservative &amp; réactionnaire Il existe un autre chemin en politique @MR_officiel hein !Ça s'appelle préserver nos libertés en préservant notre #democratie de la nuée bruneImiter : c'est devenir l'extrême droite https://t.co/0y9ZrVsbq8,17,2,15,0,1729.0
1754770586817945835,14,"Des prix justes Pour une rémunération justeC'est ça, défendre les travailleurs indépendants du monde agricole Par pourri la planète en reculant lâchement #agriculteurs #ecologie",4,0,1,0,131.0
1754770806800802060,0,Pourrir* 🫣,0,0,0,0,17.0
1754889921381179569,0,Vandaag debat bij @vokavzw  over begroting en overheidsfinanciën. Interessante gedachtenwisseling tussen Voka en de verschillende partijen. Iedereen kreeg rustig de tijd om de standpunten toe te lichten in een strak gemodereerd debat door @mvdroogenbroeck https://t.co/Udj3w9bgTG,14,0,0,1,460.0
1754816361862197682,14,Quel recul! Renoncer aux normes environnementales en réponse à la mobilisation des agriculteurs est une grave erreur. Préserver la santé des sols et notre santé (et celle des agriculteurs) doit rester notre priorité AVEC la garantie d'un prix juste pour les productions agricoles.,31,2,21,7,1880.0
1754826157340360739,0,"Quelqu'un.e pour faire lire ceci à la Mme von der Leyen ? Et oui, l'agroécologie est rentable ! La transition permettrait d'économiser près de 10 000 milliards de dollars par an dans  le monde, et de revaloriser les conditions de vie des agriculteurs... https://t.co/61ppFac2Yy",13,1,9,3,942.0
1755109717783801884,0,"Diabolo-verbinding brengt jou vanuit Bxl, Leuven of Antwerpen gemakkelijk met de trein naar @BrusselsAirportMaar die spoorlijn kost jou, @NMBS en @Infrabel_NL wel handenvol geldMet @groen vragen we kritische doorlichtingWe mogen niet wie kiest voor de trein straffen, toch? https://t.co/yuI3mZpEV9",33,0,24,10,4015.0
1755109720187158772,0,Ontdek hoeveel de Diabolo-verbinding jou kost via @demorgenhttps://t.co/VVZU7Z3huV,4,0,0,0,222.0
1755214181001769382,0,Autoriser des nouveaux OGMSans connaissances sur les conséquences potentielles sur la santé &amp; la biodiversité De la folie à l'état pur Les dogmatiques (il)libéraux écrasent définitivement tout idée d'un avenir durable sous leurs bottes du capital.#OGM,1,0,0,0,20.0
1755126192393375973,9,"@aurelieczeka @MRBruxelles Ça s'explique surtout par le non sens du statut de cohabitant qui pousse à démultiplier les adresses afin de s'en sortirSi l'on veut réduire la pression sur le marché locatif, il y a une mesure simple : individualiser les droits Si @MR_officiel veut en discuter, je suis dispo",0,0,0,0,61.0
1755206043372494917,0,"De echte oplossing is niet zo moeilijk: vraag een Diabolo bijdrage aan alle reizigers (ipv alleen aan wie met de trein komt), en zorg voor hoge snelheidstrein in de luchthaven. Zo komen meer reizigers met de trein naar de luchthaven, en kan je korte vluchten vervangen door HST.",4,0,2,0,328.0
1755224360506273837,0,Begrafenis hervorming partijfinanciering is (voorlopig) afgewend. Kamercommissie Grondwet beslist: alle fracties zullen hun positie over de aanbevelingen  @WeNeedToTalk_BE moeten bekendmaken #kaartenoptafel #kleurbekennen #transparantie,85,7,19,23,26243.0
1755266301277188304,0,@hermansm @WeNeedToTalk_BE Die info staat allemaal netjes op hun website,1,0,2,0,526.0
1755226165147480113,0,"Het is de enige manier om dit dossier vooruitgang te boeken: open parlementair debat en druk blijven opvoeren. Niet zeker of het lukt, maar we gaan er alles aan doen.",31,1,9,1,2981.0
1755231301936812403,0,Diabolo-verbinding naar de luchthaven is slechte achterkamerpolitiek die belastingbetaler en reiziger handenvol geld kost.Dit moet onderzocht worden door het Rekenhof zodat we dit contract kunnen herbekijken.,3,0,0,1,244.0
1755257475836576236,0,A ce soir sur la @RTBF pour parler de participation citoyenne et d'amélioration de notre système démocratique 🗣️🎙️👇 https://t.co/S2d3tKsJIO,10,3,26,2,1464.0
1755237078659461294,0,Les travaux autour du financement des partis continuent et le Parlement examinera les positions de tous les groupes politiques dans 15 jours. Un accord est nécessaire pour le bien de notre #démocratie @WeNeedToTalk_BE #gouvernance,12,0,4,3,1029.0
1760242368383520794,10,Vanmorgen ontmoette ik familieleden van gekidnapte Israëliërs door Hamas. Voor hen duurt de hel nu al 138 dagen.Hun leed en onzekerheid is niet te bevatten. ▶️ België moet alles in het werk stellen om Hamas te verzwakken. Zeker financieel zijn er mogelijkheden. https://t.co/lAFi42NjW5,49,7,30,3,9825.0
1755495550873423997,0,Oui à un cumul de fonctionsÇa respire vraiment la nouveauté dis donc au PSC 🤔,10,0,6,0,696.0
1755265173584068676,0,Pourquoi la publication du rapport de la commission Passé colonial est nécessaire et possible. Retrouvez-moi en débat ce soir sur le plateau de @BX1_Actu. #transparencedémocratique,21,2,9,3,1863.0
1755521800715301318,0,"@francoisL @BX1_Actu Une fois encore, non. Il y a bien deux rapports ""intermédiaires"" sur le site de la Chambre faits par des experts. Mais les compte-rendus des auditions et des débats politiques en commission ne s'y trouvent pas. Assurer la publicité des débats, c'est un fondement de la démocratie.",1,0,1,0,18.0
1755301302827942357,0,@francoisL @BX1_Actu @McMarghem @grosfilley Le compte-rendu des débats parlementaires (qui a dit quoi) et les résumés des interventions des experts auditionnés ne sont pas publiés aujourd'hui.,0,0,0,0,15.0
1755585112199115080,10,"Netanyahu annonce une offensive contre Rafah. C'est là que se trouvent les Gazaouis du nord qui ont fuit les bombes israéliennes.  Les bombardements ne libèrent pas les otages, ils en tuent.  Les bombardements ne détruiront pas le Hamas, ils l'alimenteront.#CEASEFIRE_NOW",36,1,22,10,1793.0
1755670156867498356,0,"Si j'étais mauvaise langue, je dirais que le neoliberalisme =#ladroite #AgriculteursEnColeres #Pesticides https://t.co/tnkesjvVp7",4,0,0,1,171.0
1755885722962165810,0,@raf_reuse @groen Succes 👍,1,0,1,0,251.0
1755946162488476159,0,"@peterdedecker Zullen we transfers van Vlaams-Brabant naar andere Vlaamse provincies ook stopzetten? Tussen haakjes, tweede grootste bijdragende provincie van het land is Waals-Brabant, met transfers naar West-Vlaanderen en Limburg. Hou toch op met Vlamingen en Walen tegen elkaar op te zetten!",22,0,2,0,323.0
1755556426825503028,0,"@pierrepinte Nous avons effectivement eu un débat très intéressant, et respectueux, mardi soir, organisé par le @SNI_be. Au plaisir de rediscuter ensemble!",1,0,0,0,46.0
1755970620402081918,9,Grand privilège de contribuer à la réflexion menée par @ANSERnetwork sur le lien entre crise climatique/biodiversité et droits sexuels et reproductifs. Et comment faire de l'impact du dérèglement climatique sur les droits des femmes et communauté LGBT une priorité politique.,1,0,1,0,202.0
1755616340289986572,14,"Répondre aux revendications tellement légitimes de celles et ceux qui nous nourrissent en réduisant nos ambitions environnementales est passer à côté des vrais enjeux qui sont le prix juste, la santé de chacun.e et la santé des sols pour une agriculture juste et durable.",12,0,1,0,528.0
1755984180867948607,10,Il faut simplifier les structures en 🇧🇪 et  ⬇️ le nombre d'élu.e.s afin d'améliorer la qualité du service aux https://t.co/BkG0BMIR23.s. Il faut aussi continuer à développer la démocratie participative pour intégrer les https://t.co/ENiA5SfdZy.s aux décisions politiques 👇 @RTBF https://t.co/UqV5AcWfVO,20,6,52,6,9397.0
1756048251982074077,0,L’an dernier on était nombreuses et nombreux à avoir couru les 20km de Bruxelles @20kmbru tout en dénonçant le sponsoring de TotalEnergies. On profitera d’autant plus du parcours cette année @BenoitHellings 🙏🏃🏻‍♀️🌱,12,0,14,1,1417.0
1756441042092441882,0,@yvanJanssen1 @20kmbru @BenoitHellings Raté. J’habite à Bruxelles depuis presque 10 ans et je n’ai jamais eu de voiture personnelle.,0,0,0,0,20.0
1756327157876347111,9,100% d'accord. C'est ce pour quoi j'ai toujours plaidé dans les débats sur le droit de vote à 16 ans. Il doit s'accompagner de mesures de sensibilisation et d'éducation à la citoyenneté et d'un engagement de chaque parti à en faire une priorité. https://t.co/AeXXYSVjaX,7,1,8,0,737.0
1756652632683282501,10,"Le cynisme de Netanyahu qui demande à la population réfugiée à Rafah de fuir… pour aller où ?! Un nouveau massacre dans le massacre. @hadjalahbib , par pitié, prenez des sanctions contre la folie de Netanyahu et ses ministres extrémistes avant qu’il ne soit trop tard !",75,2,17,19,4287.0
1756678795405263108,10,@OnedecisionCap1 @hadjalahbib Mais c’est pas possible d’être à ce point borné… quelles sanctions voulez vous prendre contre le Hamas depuis la Belgique ? Fermer l’ambassade ? Il n’y en a pas ! Des sanctions ? C est fait ! Boycotte des produits du Hamastan ?!,3,0,5,1,259.0
1756693447640039738,0,@OnedecisionCap1 @hadjalahbib Vous voulez dire celle qui a finalement décidé de prolonger des centrales nucléaires ?,0,0,1,0,61.0
1756693275761578276,10,"@OnedecisionCap1 @hadjalahbib Nous , écologistes, sommes les seuls à avoir demandé le boycott de la coupe du monde au Qatar . Encore une fois,  ne justifiez pas le massacre en cours par le 07 octobre , je ne justifie pas le 07 octobre par la politique des gouvernements israéliens depuis des décennies",1,0,2,0,126.0
1756680105668030685,0,"@OnedecisionCap1 @hadjalahbib Par ailleurs, je suis le seul député à  avoir appelé à de nombreuses reprises à la libération des otages sur une chaîne arabe regardée par des millions de personnes. Sortez de votre lecture binaire de mes positions !",0,0,0,0,43.0
1756679409665184005,0,"@MHenfion @hadjalahbib Je vous laisse juger mon niveau intellectuel, venant d’un compte qui avance masqué et qui plus est vulgaire ça me fait plutôt rire 🤭 Pour le reste, notre ministre peut décider d’interdire ces ministres de poser un pied sur notre territoire ou demander de geler leur compte en Eu",1,0,0,0,136.0
1756937421873123761,0,"Trump lâche l'Europe. Et ce qui me paraît neuf, c'est qu'il lâche aussi Taïwan. Cette année 2024 sera celle de la victoire ou non de la démocratie face à l'autoritarisme.Investissons dans notre autonomie stratégique (et pas juste dans les bombes).",24,3,34,8,6797.0
1756970107719299361,0,"@jeanpaulgailly Une logique exclusivement militaire nous mène dans le mur. Il me semble que c'est la substance de mon message, non? Autonomie stratégique.",1,0,1,0,134.0
1756942943313613204,0,"@M_Tinaud Des sources d'énergie locales pour nous affranchir des régimes autoritaires, une vraie souveraineté alimentaire, une réindustrialisation verte de l'Europe, une défense européenne fondée sur le respect du droit international.",2,0,6,0,228.0
1756961723372777729,0,"@jeangordi @M_Tinaud Le vent, l'eau, le soleil",0,0,10,0,140.0
1756644730178240865,0,@Karl_Drabbe @LVlamynck @JDeMeulemeester @RenateHufkens Er is nog werk aan de snor :-),2,0,2,0,153.0
1756652125361234417,0,@Karl_Drabbe @LVlamynck @JDeMeulemeester @RenateHufkens @JeremieVaneeckh Haha. Het is een start. 😅,1,0,0,0,44.0
1756689827204907500,0,"En effet, une circonscription fédérale est indispensable pour renforcer la démocratie dans notre pays... Pourquoi les https://t.co/Otdd1EAc7J.s ne peuvent pas juger la politique de leur Premier Ministre, au moment des élections ? C'est un non-sens 🤝🇧🇪",24,1,23,2,4807.0
1756948201595126210,0,@CarreGhesquiere Rien n'empêche un parti de déposer ses listes dans une circonscription wallonne. Le VB l'a d'ailleurs déjà fait au Hainaut. La circonscription fédérale a comme gros avantage de permettre à tous les Belges de voter pour les principaux responsables politiques nationaux #democratie,2,0,0,1,47.0
1756724627408142450,0,"@PhD2050 @PYDermagne @GeorgesGilkinet @DavidClarinval Pour le gouvernement fédéral, oui, pas pour le Premier Ministre en l'occurence (d'où le choix de cet argument). Content de lire que vous êtes ouvert sur le principe.",2,1,2,0,217.0
1757365829211926623,0,Bienvenue @ChaVanSnick 🤩✊🏼💚 https://t.co/DYFtJHuid1,43,1,28,3,3894.0
1757531600881848500,0,"@Serge_0002 @BX1_Actu Tu auras remarqué que le droit ici ne dit pas qu'il y a une obligation d'imposer l'étourdissement. Mais effectivement, que ça ne violerait pas la liberté de religion. Et c'est clairement un élément important du débat que nous devons prendre en compte.",1,0,0,0,13.0
1757434365146018068,10,"Mr De croo, « mon » 1er Ministre, vous savez mon respect sincère, mais ici je pense que des déclarations ne nous protègent pas de l’horreur qui se prépare. Netanyahu n’écoute personne à part son égo. Prenez svp des sanctions contre ce gouvernement et ses ministres extrémistes !",60,0,20,16,4352.0
1757489400533991696,0,@BelgianFOI Je suis 100 % derrière vous pour cela,0,0,2,0,87.0
1758080442610127218,8,"Le groupe @Ecolo @groen demande une réunion spéciale de la commission de l'intérieur sur les violences liées au trafic de drogue à Bruxelles avec les Ministres concernés. Une action urgente, fédérale et régionale, est indispensable pour protéger Bruxelles et les Bruxellois.e.s.",30,7,73,5,11580.0
1758171461569724455,10,"Nous sommes exactement où Netanyahu voulait nous emmener après le massacre du 07 octobre, à la veille d’un des pires drames du 21e siècle sur des innocents. Un (risque) de genocide et cette apathie de la communauté internationale. Par pitié, cessez de regarder et agissez !",55,2,24,15,3618.0
1758172134294040785,10,"We are exactly where Netanyahu wanted to take us after the October 7 massacre, on the eve of one of the worst tragedies of the 21st century against innocent people. A (risk) of genocide and this apathy of the international community. Please stop watching and act! #AllEyesOnRafah",10,0,1,2,725.0
1758519943132270886,0,"Ceci est totalement inacceptable bien entendu. Un parlement n'est pas une mosquée, une église ou une synagogue. Il est nécessaire de respecter une neutralité stricte quant aux événements qui y sont organisés. L'action publique doit être et rester neutre.",53,2,20,7,4955.0
1758776331716673627,0,@maxboonen Concrètement ?,0,0,0,0,40.0
1758501319919251715,0,"Comme quoi  ça peut être très long un assassinat. Soutien à la résistance russe qui malgré tout, vit encore et toujours. ✊️ / ""Alexeï Navalny est décédé"", vient d'annoncer le Service pénitentiaire fédéral russehttps://t.co/5mqY9oRSNq",7,0,2,0,342.0
1758512718863020451,0,Prier dans un Parlement va totalement à l'encontre de la nécessaire séparation entre les religions et l'Etat. Cet incident est inacceptable et les organisateurs devront s'en expliquer devant les instances du Parlement bruxellois.,167,9,89,14,22201.0
1758506650200158446,8,"@djemilaben @alainmaron @Ecolo Madame. Si vous écoutez bien, Alain Maron dit juste l'inverse... Il pose la question lui-même et répond ""non"" à la fin. Ne rentrons pas dans de telles déformations de la vérité.",1,0,3,0,137.0
1758893343336001656,0,"CD&amp;V heeft decennialang het landbouwbeleid de verkeerde kant uit gestuurd, met de Boerenbond op de schouders. Ik denk dat landbouw dringend bij een andere partij terecht moet komen!""Brouns: “In volgende regering wil ik minister Landbouw én Omgeving zijn”"" https://t.co/pr8TnNY56x",10,0,1,1,405.0
1758860396826329105,8,"Très bonne nouvelle ! Quelle belle liste fédérale du côté des collèges d'@Ecolo Liège, bravo! 💪 💚 Avec @SarahSchlitz , @SamuelCogolati , @ChaVanSnick et @jmjavaux donc!",35,1,39,4,5275.0
1758877851435110577,8,"@tdespirlet @Ecolo @SarahSchlitz @SamuelCogolati @ChaVanSnick @jmjavaux Pas d'insultes sur ce mur, svp, même quand on n'a plus aucun argument...",1,0,1,0,190.0
1760654281416253926,0,"RT @SamuelCogolati: La piste de la confiscation des avoirs russes gagne du terrain, avec le soutien de 10 experts juridiques de premier pla…",0,0,0,5,
1760415345364308262,8,"RT @Ecolo: "" Nous sommes le parti de la récompense fiscale. Nous voulons récompenser fiscalement celles et ceux qui travaillent, qui se lèv…",0,0,0,10,
1759883878603346189,0,"Nos propositions se basent sur la conviction qu'il faut ""encourager, former et émanciper"", plutôt que ""punir"" comme le propose le MR. Investir dans la transition écologique représente aussi un formidable levier de création d'emplois @lecho 👇https://t.co/WXrwvx3Biw",26,5,48,9,4352.0
1759874881561243950,8,"RT @lecho: Ecolo publie son programme électoral et entend se démarquer sur le débat autour de l'emploi, souvent cannibalisé par le PS et le…",0,0,0,1,
1758858844212449580,0,RT @SzabadonMagyar: Beautiful view from the Hungarian anti-Orban protest ❤️🇭🇺 https://t.co/5QZQG0dv48,0,0,0,4010,
1758526394470904258,0,RT @JPitseys: Le Parlement bruxellois est notre maison de la démocratie. Ce n’est pas un lieu de culte. Il n'est pas acceptable d'y prononc…,0,0,0,19,
1758515663172182116,0,RT @SmartBe_fr: Le débat politique organisé par Smart sur l’avenir de l’#entrepreneuriat le 28/02 affiche COMPLET.😉 Mais bonne nouvelle: i…,0,0,0,2,
1758507585790267576,0,"RT @jonathanpiron1: Une conférence pour un journal d'extrême-droite, avec un climato-sceptique notoire, en partenariat avec un cercle qui a…",0,0,0,21,
